C21_29_No focal subject.cd.res,1,1,1,1,13,1,1,1,1,1,12,1,1,1,3,1,1,1,1,1,2,1,1,1,900001,900001,900001,900001,807996,900001,900001,900001,900001,900001,92005,900001,900001,900001,855530,900001,900001,900001,450574,900001,44471,900001,900001,900001,900001,900001,900001,900001,62153.54,900001,900001,900001,900001,900001,7667.08,900001,900001,900001,285176.67,900001,900001,900001,450574,900001,22235.5,900001,900001,900001,0,0,0,0,113642.98,0,0,0,0,0,7207.82,0,0,0,230085.74,0,0,0,0,0,15917.68,0,0,0,1,1,1,1,0.8978,1,1,1,1,1,0.1022,1,1,1,0.9506,1,1,1,0.5006,1,0.0494,1,1,1,0,0,0,0,12,0,0,0,0,0,13,0,0,0,2,0,0,0,1,0,3,0,0,0,0,0,0,0,92005,0,0,0,0,0,807996,0,0,0,44471,0,0,0,449427,0,855530,0,0,0,0,0,0,0,7667.08,0,0,0,0,0,62153.54,0,0,0,22235.5,0,0,0,449427,0,285176.67,0,0,0,0,0,0,0,7207.82,0,0,0,0,0,113642.98,0,0,0,15917.68,0,0,0,0,0,230085.74,0,0,0,0,0,0,0,0.1022,0,0,0,0,0,0.8978,0,0,0,0.0494,0,0,0,0.4994,0,0.9506,0,0,0
C32_56_No focal subject.cd.res,1,1,1,1,11,1,1,1,1,1,10,1,1,1,14,1,1,1,1,1,13,1,1,1,900001,900001,900001,900001,800025,900001,900001,900001,900001,900001,99976,900001,900001,572187,676673,900001,900001,900001,900001,576524,223328,900001,900001,572187,900001,900001,900001,900001,72729.55,900001,900001,900001,900001,900001,9997.6,900001,900001,572187,48333.79,900001,900001,900001,900001,576524,17179.08,900001,900001,572187,0,0,0,0,60019.36,0,0,0,0,0,13803.38,0,0,0,46027.15,0,0,0,0,0,9769.74,0,0,0,1,1,1,1,0.8889,1,1,1,1,1,0.1111,1,1,0.6358,0.7519,1,1,1,1,0.6406,0.2481,1,1,0.6358,0,0,0,0,10,0,0,0,0,0,11,0,0,1,13,0,0,0,0,1,14,0,0,1,0,0,0,0,99976,0,0,0,0,0,800025,0,0,327814,223328,0,0,0,0,323477,676673,0,0,327814,0,0,0,0,9997.6,0,0,0,0,0,72729.55,0,0,327814,17179.08,0,0,0,0,323477,48333.79,0,0,327814,0,0,0,0,13803.38,0,0,0,0,0,60019.36,0,0,0,9769.74,0,0,0,0,0,46027.15,0,0,0,0,0,0,0,0.1111,0,0,0,0,0,0.8889,0,0,0.3642,0.2481,0,0,0,0,0.3594,0.7519,0,0,0.3642
D13_17_No focal subject.cd.res,1,1,1,1,22,4,1,1,1,1,22,1,1,5,18,1,1,1,1,1,18,1,1,5,900001,900001,900001,900001,496106,328721,900001,900001,900001,900001,403895,900001,900001,292167,198245,900001,900001,900001,900001,900001,701756,900001,900001,292167,900001,900001,900001,900001,22550.27,82180.25,900001,900001,900001,900001,18358.86,900001,900001,58433.4,11013.61,900001,900001,900001,900001,900001,38986.44,900001,900001,58433.4,0,0,0,0,18217.32,164360.5,0,0,0,0,22935.03,0,0,130661.05,16291.6,0,0,0,0,0,65139.3,0,0,130661.05,1,1,1,1,0.5512,0.3652,1,1,1,1,0.4488,1,1,0.3246,0.2203,1,1,1,1,1,0.7797,1,1,0.3246,0,0,0,0,22,4,0,0,0,0,22,0,0,5,19,0,0,0,0,0,17,0,0,5,0,0,0,0,403895,571280,0,0,0,0,496106,0,0,607834,701756,0,0,0,0,0,198245,0,0,607834,0,0,0,0,18358.86,142820,0,0,0,0,22550.27,0,0,121566.8,36934.53,0,0,0,0,0,11661.47,0,0,121566.8,0,0,0,0,22935.03,199088.93,0,0,0,0,18217.32,0,0,134305.81,63829.2,0,0,0,0,0,16552.27,0,0,134305.81,0,0,0,0,0.4488,0.6348,0,0,0,0,0.5512,0,0,0.6754,0.7797,0,0,0,0,0,0.2203,0,0,0.6754
A11_2_No focal subject.cd.res,1,1,1,1,23,1,1,1,1,1,23,1,1,1,27,1,1,1,6,1,27,5,1,1,900002,900002,900002,900002,681161,570785,900002,900002,900002,900002,218841,900002,900002,900002,592690,24421,900002,900002,809644,900002,307312,183348,900002,900002,900002,900002,900002,900002,29615.7,570785,900002,900002,900002,900002,9514.83,900002,900002,900002,21951.48,24421,900002,900002,134940.67,900002,11381.93,36669.6,900002,900002,0,0,0,0,23852.23,0,0,0,0,0,6813.85,0,0,0,21390.68,0,0,0,176793.78,0,11501.15,65963.36,0,0,1,1,1,1,0.7568,0.6342,1,1,1,1,0.2432,1,1,1,0.6585,0.0271,1,1,0.8996,1,0.3415,0.2037,1,1,0,0,0,0,23,1,0,0,0,0,23,0,0,0,26,1,0,0,5,0,28,5,0,0,0,0,0,0,218841,329217,0,0,0,0,681161,0,0,0,307312,875581,0,0,90358,0,592690,716654,0,0,0,0,0,0,9514.83,329217,0,0,0,0,29615.7,0,0,0,11819.69,875581,0,0,18071.6,0,21167.5,143330.8,0,0,0,0,0,0,6813.85,0,0,0,0,0,23852.23,0,0,0,11497.22,0,0,0,24491.56,0,20429.27,196321.41,0,0,0,0,0,0,0.2432,0.3658,0,0,0,0,0.7568,0,0,0,0.3415,0.9729,0,0,0.1004,0,0.6585,0.7963,0,0
A11_3_No focal subject.cd.res,1,1,1,1,22,1,1,1,1,1,21,1,1,1,28,1,1,1,6,1,27,5,1,1,900002,900002,900002,900002,613654,120495,900002,900002,900002,900002,286348,900002,900002,109979,688168,900002,900002,900002,706517,900002,211834,213884,900002,109979,900002,900002,900002,900002,27893.36,120495,900002,900002,900002,900002,13635.62,900002,900002,109979,24577.43,900002,900002,900002,117752.83,900002,7845.7,42776.8,900002,109979,0,0,0,0,43751.83,0,0,0,0,0,11718.64,0,0,0,23817.51,0,0,0,81831.71,0,4403.5,14623.14,0,0,1,1,1,1,0.6818,0.1339,1,1,1,1,0.3182,1,1,0.1222,0.7646,1,1,1,0.785,1,0.2354,0.2376,1,0.1222,0,0,0,0,21,1,0,0,0,0,22,0,0,1,27,0,0,0,5,0,28,5,0,1,0,0,0,0,286348,779507,0,0,0,0,613654,0,0,790023,211834,0,0,0,193485,0,688168,686118,0,790023,0,0,0,0,13635.62,779507,0,0,0,0,27893.36,0,0,790023,7845.7,0,0,0,38697,0,24577.43,137223.6,0,790023,0,0,0,0,11262.85,0,0,0,0,0,43751.78,0,0,0,4403.5,0,0,0,17118.4,0,23817.51,74345.17,0,0,0,0,0,0,0.3182,0.8661,0,0,0,0,0.6818,0,0,0.8778,0.2354,0,0,0,0.215,0,0.7646,0.7624,0,0.8778
A11_6_No focal subject.cd.res,1,1,1,1,20,2,1,1,1,3,19,1,1,3,18,1,1,1,8,1,17,7,1,3,900002,900002,900002,900002,712102,193066,900002,900002,900002,196566,187900,900002,900002,194816,732676,900002,900002,900002,623568,900002,167326,363019,900002,194816,900002,900002,900002,900002,35605.1,96533,900002,900002,900002,65522,9889.47,900002,900002,64938.67,40704.22,900002,900002,900002,77946,900002,9842.71,51859.86,900002,64938.67,0,0,0,0,34681.49,136518.28,0,0,0,113487.43,7600.42,0,0,112477.07,62394.86,0,0,0,79320.73,0,3765.09,76156.5,0,112477.07,1,1,1,1,0.7912,0.2145,1,1,1,0.2184,0.2088,1,1,0.2165,0.8141,1,1,1,0.6929,1,0.1859,0.4034,1,0.2165,0,0,0,0,19,2,0,0,0,3,20,0,0,3,17,0,0,0,7,0,18,7,0,3,0,0,0,0,187900,706936,0,0,0,703436,712102,0,0,705186,167326,0,0,0,276434,0,732676,536983,0,705186,0,0,0,0,9889.47,353468,0,0,0,234478.67,35605.1,0,0,235062,9842.71,0,0,0,39490.57,0,40704.22,76711.86,0,235062,0,0,0,0,7600.42,497759.33,0,0,0,199338.23,34681.49,0,0,215877.53,3765.09,0,0,0,52872.28,0,62394.86,85593.17,0,215685.28,0,0,0,0,0.2088,0.7855,0,0,0,0.7816,0.7912,0,0,0.7835,0.1859,0,0,0,0.3071,0,0.8141,0.5966,0,0.7835
A12_11_No focal subject.cd.res,1,1,1,1,15,4,1,1,1,1,15,1,1,1,26,1,1,1,5,1,27,4,1,1,900002,900002,900002,900002,588076,44912,900002,900002,900002,900002,311926,900002,900002,177043,729950,900002,900002,900002,750008,181061,170052,184439,900002,177043,900002,900002,900002,900002,39205.07,11228,900002,900002,900002,900002,20795.07,900002,900002,177043,28075,900002,900002,900002,150001.6,181061,6298.22,46109.75,900002,177043,0,0,0,0,60087.23,22456,0,0,0,0,28577.7,0,0,0,73025.74,0,0,0,258761.87,0,4111.68,44035.22,0,0,1,1,1,1,0.6534,0.0499,1,1,1,1,0.3466,1,1,0.1967,0.8111,1,1,1,0.8333,0.2012,0.1889,0.2049,1,0.1967,0,0,0,0,15,4,0,0,0,0,15,0,0,1,27,0,0,0,4,1,26,4,0,1,0,0,0,0,311926,855090,0,0,0,0,588076,0,0,722959,170052,0,0,0,149994,718941,729950,715563,0,722959,0,0,0,0,20795.07,213772.5,0,0,0,0,39205.07,0,0,722959,6298.22,0,0,0,37498.5,718941,28075,178890.75,0,722959,0,0,0,0,28577.7,403163.57,0,0,0,0,60087.23,0,0,0,4111.68,0,0,0,44900.1,0,73025.74,289332.08,0,0,0,0,0,0,0.3466,0.9501,0,0,0,0,0.6534,0,0,0.8033,0.1889,0,0,0,0.1667,0.7988,0.8111,0.7951,0,0.8033
A12_12_No focal subject.cd.res,1,1,1,1,17,4,1,1,1,1,17,1,1,2,32,1,1,1,5,1,28,4,1,2,900002,900002,900002,43940,567005,44668,900002,900002,900002,112250,332997,900002,900002,106977,688153,900002,900002,900002,750347,900002,211849,184094,900002,106977,900002,900002,900002,43940,33353.24,11167,900002,900002,900002,112250,19588.06,900002,900002,53488.5,21504.78,900002,900002,900002,150069.4,900002,7566.04,46023.5,900002,53488.5,0,0,0,0,46426.48,22334,0,0,0,0,28527.81,0,0,75644.16,49495.23,0,0,0,258256.31,0,5808.06,44637.08,0,75644.16,1,1,1,0.0488,0.63,0.0496,1,1,1,0.1247,0.37,1,1,0.1189,0.7646,1,1,1,0.8337,1,0.2354,0.2045,1,0.1189,0,0,0,1,17,4,0,0,0,1,17,0,0,2,31,0,0,0,4,0,29,4,0,2,0,0,0,856062,332997,855334,0,0,0,787752,567005,0,0,793025,211849,0,0,0,149655,0,688153,715908,0,793025,0,0,0,856062,19588.06,213833.5,0,0,0,787752,33353.24,0,0,396512.5,6833.84,0,0,0,37413.75,0,23729.41,178977,0,396512.5,0,0,0,0,28527.81,385343.1,0,0,0,0,46426.48,0,0,461997.41,5929.84,0,0,0,45325.16,0,51551.71,288716.88,0,461997.41,0,0,0,0.9512,0.37,0.9504,0,0,0,0.8753,0.63,0,0,0.8811,0.2354,0,0,0,0.1663,0,0.7646,0.7955,0,0.8811
A13_13_No focal subject.cd.res,1,1,1,1,14,2,1,1,1,1,13,1,1,2,15,1,1,1,2,2,14,1,1,2,900002,900002,900002,900002,762852,739115,900002,900002,900002,900002,137150,900002,900002,513387,677645,465681,900002,900002,861261,518626,222357,599702,900002,513387,900002,900002,900002,900002,54489.43,369557.5,900002,900002,900002,900002,10550,900002,900002,256693.5,45176.33,465681,900002,900002,430630.5,259313,15882.64,599702,900002,256693.5,0,0,0,0,52407.62,522633.23,0,0,0,0,6487.78,0,0,363019.43,43813.03,0,0,0,184315.16,366723.96,16159.48,0,0,363019.43,1,1,1,1,0.8476,0.8212,1,1,1,1,0.1524,1,1,0.5704,0.7529,0.5174,1,1,0.957,0.5762,0.2471,0.6663,1,0.5704,0,0,0,0,13,2,0,0,0,0,14,0,0,2,14,1,0,0,1,2,15,1,0,2,0,0,0,0,137150,160887,0,0,0,0,762852,0,0,386615,222357,434321,0,0,38741,381376,677645,300300,0,386615,0,0,0,0,10550,80443.5,0,0,0,0,54489.43,0,0,193307.5,15882.64,434321,0,0,38741,190688,45176.33,300300,0,193307.5,0,0,0,0,6487.78,112352.9,0,0,0,0,52407.62,0,0,43002.7,16159.48,0,0,0,0,45676.27,43813.03,0,0,43356.25,0,0,0,0,0.1524,0.1788,0,0,0,0,0.8476,0,0,0.4296,0.2471,0.4826,0,0,0.043,0.4238,0.7529,0.3337,0,0.4296
A14_21_No focal subject.cd.res,1,1,1,1,28,2,1,1,1,1,27,1,1,1,27,1,1,1,5,1,27,4,1,1,900002,900002,96212,900002,529202,98220,900002,593460,900002,900002,370800,900002,900002,679062,425259,900002,900002,900002,729720,900002,474743,179187,900002,679062,900002,900002,96212,900002,18900.07,49110,900002,593460,900002,900002,13733.33,900002,900002,679062,15750.33,900002,900002,900002,145944,900002,17583.07,44796.75,900002,679062,0,0,0,0,16175.37,69452.03,0,0,0,0,10167.55,0,0,0,18657.96,0,0,0,252245.75,0,26007.71,32907.93,0,0,1,1,0.1069,1,0.588,0.1091,1,0.6594,1,1,0.412,1,1,0.7545,0.4725,1,1,1,0.8108,1,0.5275,0.1991,1,0.7545,0,0,1,0,27,2,0,1,0,0,28,0,0,1,28,0,0,0,4,0,26,4,0,1,0,0,803790,0,370800,801782,0,306542,0,0,529202,0,0,220940,474743,0,0,0,170282,0,425259,720815,0,220940,0,0,803790,0,13733.33,400891,0,306542,0,0,18900.07,0,0,220940,16955.11,0,0,0,42570.5,0,16356.12,180203.75,0,220940,0,0,0,0,10167.55,255880.73,0,0,0,0,16175.37,0,0,0,25494.82,0,0,0,29675,0,18754.73,277511,0,0,0,0,0.8931,0,0.412,0.8909,0,0.3406,0,0,0.588,0,0,0.2455,0.5275,0,0,0,0.1892,0,0.4725,0.8009,0,0.2455
A14_22_No focal subject.cd.res,1,1,1,1,17,1,1,1,1,1,17,1,1,1,20,1,1,1,6,1,19,5,1,1,900002,900002,900002,900002,727449,900002,900002,900002,900002,900002,172553,900002,900002,379757,794190,900002,900002,900002,635982,900002,105812,602738,900002,379757,900002,900002,900002,900002,42791.12,900002,900002,900002,900002,900002,10150.18,900002,900002,379757,39709.5,900002,900002,900002,105997,900002,5569.05,120547.6,900002,379757,0,0,0,0,64055.08,0,0,0,0,0,9899.88,0,0,0,43080.36,0,0,0,135053.98,0,4320.68,180614.2,0,0,1,1,1,1,0.8083,1,1,1,1,1,0.1917,1,1,0.422,0.8824,1,1,1,0.7066,1,0.1176,0.6697,1,0.422,0,0,0,0,17,0,0,0,0,0,17,0,0,1,19,0,0,0,5,0,20,5,0,1,0,0,0,0,172553,0,0,0,0,0,727449,0,0,520245,105812,0,0,0,264020,0,794190,297264,0,520245,0,0,0,0,10150.18,0,0,0,0,0,42791.12,0,0,520245,5569.05,0,0,0,52804,0,39709.5,59452.8,0,520245,0,0,0,0,9899.88,0,0,0,0,0,64055.08,0,0,0,4320.68,0,0,0,33387.95,0,43080.36,80942.9,0,0,0,0,0,0,0.1917,0,0,0,0,0,0.8083,0,0,0.578,0.1176,0,0,0,0.2934,0,0.8824,0.3303,0,0.578
A14_23_No focal subject.cd.res,1,1,1,1,12,1,1,1,1,1,11,1,1,1,11,1,1,1,1,1,10,1,1,1,900002,900002,900002,900002,774190,900002,900002,900002,900002,900002,125812,900002,900002,900002,695442,900002,900002,900002,848574,900002,204560,51428,900002,900002,900002,900002,900002,900002,64515.83,900002,900002,900002,900002,900002,11437.45,900002,900002,900002,63222,900002,900002,900002,848574,900002,20456,51428,900002,900002,0,0,0,0,93234.15,0,0,0,0,0,11130.78,0,0,0,52789.02,0,0,0,0,0,16786.01,0,0,0,1,1,1,1,0.8602,1,1,1,1,1,0.1398,1,1,1,0.7727,1,1,1,0.9429,1,0.2273,0.0571,1,1,0,0,0,0,11,0,0,0,0,0,12,0,0,0,10,0,0,0,1,0,11,1,0,0,0,0,0,0,125812,0,0,0,0,0,774190,0,0,0,204560,0,0,0,51428,0,695442,848574,0,0,0,0,0,0,11437.45,0,0,0,0,0,64515.83,0,0,0,20456,0,0,0,51428,0,63222,848574,0,0,0,0,0,0,11130.78,0,0,0,0,0,93234.15,0,0,0,16786.01,0,0,0,0,0,52789.02,0,0,0,0,0,0,0,0.1398,0,0,0,0,0,0.8602,0,0,0,0.2273,0,0,0,0.0571,0,0.7727,0.9429,0,0
A14_24_No focal subject.cd.res,1,1,1,1,11,1,1,1,1,1,10,1,1,1,9,1,1,1,2,1,8,1,1,1,900002,900002,900002,900002,760469,900002,900002,900002,900002,900002,139533,900002,900002,900002,819695,900002,900002,900002,833684,900002,80307,853513,900002,900002,900002,900002,900002,900002,69133.55,900002,900002,900002,900002,900002,13953.3,900002,900002,900002,91077.22,900002,900002,900002,416842,900002,10038.38,853513,900002,900002,0,0,0,0,135797.39,0,0,0,0,0,12103.56,0,0,0,71234.37,0,0,0,523758.24,0,6022.86,0,0,0,1,1,1,1,0.845,1,1,1,1,1,0.155,1,1,1,0.9108,1,1,1,0.9263,1,0.0892,0.9483,1,1,0,0,0,0,10,0,0,0,0,0,11,0,0,0,8,0,0,0,1,0,9,1,0,0,0,0,0,0,139533,0,0,0,0,0,760469,0,0,0,80307,0,0,0,66318,0,819695,46489,0,0,0,0,0,0,13953.3,0,0,0,0,0,69133.55,0,0,0,10038.38,0,0,0,66318,0,91077.22,46489,0,0,0,0,0,0,12103.56,0,0,0,0,0,135797.39,0,0,0,6022.86,0,0,0,0,0,71234.37,0,0,0,0,0,0,0,0.155,0,0,0,0,0,0.845,0,0,0,0.0892,0,0,0,0.0737,0,0.9108,0.0517,0,0
A22_31_No focal subject.cd.res,1,1,1,1,9,1,1,1,1,1,9,1,1,1,8,1,1,1,5,1,7,5,1,1,900002,900002,900002,900002,766090,900002,900002,900002,900002,900002,133912,900002,900002,900002,763047,900002,900002,900002,124192,900002,136955,844764,900002,900002,900002,900002,900002,900002,85121.11,900002,900002,900002,900002,900002,14879.11,900002,900002,900002,95380.88,900002,900002,900002,24838.4,900002,19565,168952.8,900002,900002,0,0,0,0,130185.66,0,0,0,0,0,17854.85,0,0,0,195065.92,0,0,0,24964.46,0,13265.54,270540.46,0,0,1,1,1,1,0.8512,1,1,1,1,1,0.1488,1,1,1,0.8478,1,1,1,0.138,1,0.1522,0.9386,1,1,0,0,0,0,9,0,0,0,0,0,9,0,0,0,7,0,0,0,5,0,8,4,0,0,0,0,0,0,133912,0,0,0,0,0,766090,0,0,0,136955,0,0,0,775810,0,763047,55238,0,0,0,0,0,0,14879.11,0,0,0,0,0,85121.11,0,0,0,19565,0,0,0,155162,0,95380.88,13809.5,0,0,0,0,0,0,17854.85,0,0,0,0,0,130185.66,0,0,0,13265.54,0,0,0,240049.63,0,195065.92,4478.24,0,0,0,0,0,0,0.1488,0,0,0,0,0,0.8512,0,0,0,0.1522,0,0,0,0.862,0,0.8478,0.0614,0,0
A31_37_No focal subject.cd.res,1,1,1,1,18,2,1,1,3,1,18,3,1,2,27,1,1,1,1,2,26,1,1,2,900002,900002,900002,900002,696915,105231,900002,900002,509848,900002,203087,390154,900002,98996,622025,900002,900002,900002,900002,106735,279636,900002,900002,98996,900002,900002,900002,900002,38717.5,52615.5,900002,900002,169949.33,900002,11282.61,130051.33,900002,49498,23037.96,900002,900002,900002,900002,53367.5,10755.23,900002,900002,49498,0,0,0,0,84096.66,74409.55,0,0,200615.46,0,7400.2,208214.25,0,70000.74,42956.65,0,0,0,0,75473.04,7559.16,0,0,70000.74,1,1,1,1,0.7743,0.1169,1,1,0.5665,1,0.2257,0.4335,1,0.11,0.6911,1,1,1,1,0.1186,0.3107,1,1,0.11,0,0,0,0,18,2,0,0,3,0,18,3,0,2,26,0,0,0,0,2,26,0,0,2,0,0,0,0,203087,794771,0,0,390154,0,696915,509848,0,801006,277977,0,0,0,0,793267,620366,0,0,801006,0,0,0,0,11282.61,397385.5,0,0,130051.33,0,38717.5,169949.33,0,400503,10691.42,0,0,0,0,396633.5,23860.23,0,0,400503,0,0,0,0,7400.2,460481.37,0,0,208214.25,0,84096.66,200615.46,0,460636.23,7562.55,0,0,0,0,461120.6,43590.13,0,0,460636.23,0,0,0,0,0.2257,0.8831,0,0,0.4335,0,0.7743,0.5665,0,0.89,0.3089,0,0,0,0,0.8814,0.6893,0,0,0.89
A32_43_No focal subject.cd.res,1,1,1,1,22,1,1,1,1,1,22,1,1,2,19,1,1,1,7,1,18,6,1,2,900002,900002,900002,900002,610533,900002,900002,900002,900002,691306,289469,900002,900002,582451,741357,689806,900002,900002,376022,900002,158645,619219,900002,582201,900002,900002,900002,900002,27751.5,900002,900002,900002,900002,691306,13157.68,900002,900002,291225.5,39018.79,689806,900002,900002,53717.43,900002,8813.61,103203.17,900002,291100.5,0,0,0,0,27937.39,0,0,0,0,0,12912.89,0,0,411855.05,89729.32,0,0,0,28885.76,0,8345.72,143027.19,0,411678.28,1,1,1,1,0.6784,1,1,1,1,0.7681,0.3216,1,1,0.6472,0.8237,0.7664,1,1,0.4178,1,0.1763,0.688,1,0.6469,0,0,0,0,22,0,0,0,0,1,22,0,0,2,18,1,0,0,6,0,19,6,0,2,0,0,0,0,289469,0,0,0,0,208696,610533,0,0,317551,158645,210196,0,0,523980,0,741357,280783,0,317801,0,0,0,0,13157.68,0,0,0,0,208696,27751.5,0,0,158775.5,8813.61,210196,0,0,87330,0,39018.79,46797.17,0,158900.5,0,0,0,0,12912.89,0,0,0,0,0,27937.39,0,0,72719.57,8345.72,0,0,0,143641.95,0,89729.32,24474.23,0,72542.79,0,0,0,0,0.3216,0,0,0,0,0.2319,0.6784,0,0,0.3528,0.1763,0.2336,0,0,0.5822,0,0.8237,0.312,0,0.3531
A32_44_No focal subject.cd.res,1,1,1,1,28,1,1,1,1,1,27,1,1,1,27,1,1,1,12,1,26,11,1,1,900002,900002,900002,900002,526318,900002,900002,900002,900002,900002,373684,900002,900002,900002,767104,900002,900002,900002,467078,900002,132898,449078,900002,900002,900002,900002,900002,900002,18797.07,900002,900002,900002,900002,900002,13840.15,900002,900002,900002,28411.26,900002,900002,900002,38923.17,900002,5111.46,40825.27,900002,900002,0,0,0,0,21462.2,0,0,0,0,0,21288.39,0,0,0,29909.42,0,0,0,43885.22,0,2293.78,39661.49,0,0,1,1,1,1,0.5848,1,1,1,1,1,0.4152,1,1,1,0.8523,1,1,1,0.519,1,0.1477,0.499,1,1,0,0,0,0,27,0,0,0,0,0,28,0,0,0,26,0,0,0,11,0,27,11,0,0,0,0,0,0,373684,0,0,0,0,0,526318,0,0,0,132898,0,0,0,432924,0,767104,450924,0,0,0,0,0,0,13840.15,0,0,0,0,0,18797.07,0,0,0,5111.46,0,0,0,39356.73,0,28411.26,40993.09,0,0,0,0,0,0,21288.39,0,0,0,0,0,21462.2,0,0,0,2293.78,0,0,0,39895.07,0,29909.42,45408.67,0,0,0,0,0,0,0.4152,0,0,0,0,0,0.5848,0,0,0,0.1477,0,0,0,0.481,0,0.8523,0.501,0,0
A32_48_No focal subject.cd.res,1,1,1,1,21,1,1,1,1,1,20,1,1,1,12,1,1,1,8,1,11,9,1,1,900002,900002,900002,900002,657768,900002,900002,900002,900002,900002,242234,900002,900002,900002,765230,900002,900002,900002,293620,900002,134772,606382,900002,900002,900002,900002,900002,900002,31322.29,900002,900002,900002,900002,900002,12111.7,900002,900002,900002,63769.17,900002,900002,900002,36702.5,900002,12252,67375.78,900002,900002,0,0,0,0,28751.78,0,0,0,0,0,6334.42,0,0,0,69442.16,0,0,0,60037.72,0,6157.72,77080.92,0,0,1,1,1,1,0.7309,1,1,1,1,1,0.2691,1,1,1,0.8503,1,1,1,0.3262,1,0.1497,0.6738,1,1,0,0,0,0,20,0,0,0,0,0,21,0,0,0,11,0,0,0,9,0,12,8,0,0,0,0,0,0,242234,0,0,0,0,0,657768,0,0,0,134772,0,0,0,606382,0,765230,293620,0,0,0,0,0,0,12111.7,0,0,0,0,0,31322.29,0,0,0,12252,0,0,0,67375.78,0,63769.17,36702.5,0,0,0,0,0,0,6334.42,0,0,0,0,0,28751.78,0,0,0,6157.72,0,0,0,77080.92,0,69442.16,60037.72,0,0,0,0,0,0,0.2691,0,0,0,0,0,0.7309,0,0,0,0.1497,0,0,0,0.6738,0,0.8503,0.3262,0,0
B12_10_No focal subject.cd.res,1,1,1,1,8,7,1,1,1,1,7,1,1,4,22,1,1,1,2,2,23,1,1,4,900002,900002,900002,900002,789302,101973,900002,900002,900002,815229,110700,900002,900002,54683,533027,900002,900002,900002,899007,60435,366975,17388,900002,54683,900002,900002,900002,900002,98662.75,14567.57,900002,900002,900002,815229,15814.29,900002,900002,13670.75,24228.5,900002,900002,900002,449503.5,30217.5,15955.43,17388,900002,13670.75,0,0,0,0,95881.86,38542.17,0,0,0,0,14849.49,0,0,27341.5,29126.43,0,0,0,612510.74,42734,10568.21,0,0,27341.5,1,1,1,1,0.877,0.1133,1,1,1,0.9058,0.123,1,1,0.0608,0.5923,1,1,1,0.9989,0.0671,0.4077,0.0193,1,0.0608,0,0,0,0,7,7,0,0,0,1,8,0,0,4,23,0,0,0,1,2,22,1,0,4,0,0,0,0,110700,798029,0,0,0,84773,789302,0,0,845319,366975,0,0,0,995,839567,533027,882614,0,845319,0,0,0,0,15814.29,114004.14,0,0,0,84773,98662.75,0,0,211329.75,15955.43,0,0,0,995,419783.5,24228.5,882614,0,211329.75,0,0,0,0,14849.49,107907.34,0,0,0,0,95881.86,0,0,110506.37,10568.21,0,0,0,0,285028.38,29126.43,0,0,111186.96,0,0,0,0,0.123,0.8867,0,0,0,0.0942,0.877,0,0,0.9392,0.4077,0,0,0,0.0011,0.9329,0.5923,0.9807,0,0.9392
B12_8_No focal subject.cd.res,1,1,1,1,17,1,1,1,1,1,17,1,1,1,10,1,1,1,1,1,9,1,1,1,900002,900002,900002,900002,757583,75106,900002,900002,900002,900002,142419,900002,900002,900002,720153,900002,900002,900002,380511,900002,179849,900002,900002,900002,900002,900002,900002,900002,44563.71,75106,900002,900002,900002,900002,8377.59,900002,900002,900002,72015.3,900002,900002,900002,380511,900002,19983.22,900002,900002,900002,0,0,0,0,34394.29,0,0,0,0,0,5475.82,0,0,0,159446.12,0,0,0,0,0,24494.71,0,0,0,1,1,1,1,0.8418,0.0835,1,1,1,1,0.1582,1,1,1,0.8002,1,1,1,0.4228,1,0.1998,1,1,1,0,0,0,0,17,1,0,0,0,0,17,0,0,0,9,0,0,0,1,0,10,0,0,0,0,0,0,0,142419,824896,0,0,0,0,757583,0,0,0,179849,0,0,0,519491,0,720153,0,0,0,0,0,0,0,8377.59,824896,0,0,0,0,44563.71,0,0,0,19983.22,0,0,0,519491,0,72015.3,0,0,0,0,0,0,0,5475.82,0,0,0,0,0,34394.29,0,0,0,24494.71,0,0,0,0,0,159446.12,0,0,0,0,0,0,0,0.1582,0.9165,0,0,0,0,0.8418,0,0,0,0.1998,0,0,0,0.5772,0,0.8002,0,0,0
